PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
210,1,0,"Blank, Mr. Henry",0.8175607187083667,0,0,112277,-0.024246350754841113,A31,1.0,0.0,0.0
211,0,2,"Ali, Mr. Ahmed",-0.41203677443229225,0,0,SOTON/O.Q. 3101311,-0.5064721088735089,,1.0,0.0,1.0
212,1,1,"Cameron, Miss. Clear Annie",0.4333115021019107,0,0,F.C.C. 13528,-0.22559322262067316,,0.0,0.0,1.0
213,0,2,"Perkin, Mr. John Henry",-0.5657364610748746,0,0,A/5 21174,-0.5024451714361923,,1.0,0.0,1.0
214,0,1,"Givard, Mr. Hans Kristensen",0.04906228549545483,0,0,250646,-0.3866707201133388,,1.0,0.0,1.0
215,0,2,"Kiernan, Mr. Philip",-0.10463740114712752,1,0,367229,-0.49237782784290063,,1.0,1.0,0.0
216,1,0,"Newell, Miss. Madeleine",0.12591212881674602,1,0,35273,1.6323350375212924,D36,0.0,0.0,0.0
217,1,2,"Honkanen, Miss. Eliina",-0.1814872444684187,0,0,STON/O2. 3101283,-0.4888542575852486,,0.0,0.0,1.0
218,0,1,"Jacobsohn, Mr. Sidney Samuel",0.9712604053509489,1,0,243847,-0.10478509950117394,,1.0,0.0,1.0
219,1,0,"Bazzani, Miss. Albina",0.20276197213803718,0,0,11813,0.8876878608937296,D15,0.0,0.0,0.0
220,0,1,"Harris, Mr. Walter",0.04906228549545483,0,0,W/C 14208,-0.43700743807979686,,1.0,0.0,1.0
221,1,2,"Sunderland, Mr. Victor Francis",-1.0268355210026217,0,0,SOTON/OQ 392089,-0.4863374216869257,,1.0,0.0,1.0
222,0,1,"Bracken, Mr. James H",-0.1814872444684187,0,0,220367,-0.3866707201133388,,1.0,0.0,1.0
223,0,2,"Green, Mr. George Henry",1.6629089952425695,0,0,21440,-0.4863374216869257,,1.0,0.0,1.0
224,0,2,"Nenkoff, Mr. Christo",-0.10463740114712752,0,0,349234,-0.4894421904510968,,1.0,0.0,1.0
225,1,0,"Hoyt, Mr. Frederick Maxfield",0.6638610320657843,1,0,19943,1.163700193253568,C93,1.0,0.0,1.0
226,0,2,"Berglund, Mr. Karl Ivar Sven",-0.5657364610748746,0,0,PP 4348,-0.4601623283443675,,1.0,0.0,1.0
227,1,1,"Mellors, Mr. William John",-0.7962859910387481,0,0,SW/PP 751,-0.43700743807979686,,1.0,0.0,1.0
228,0,2,"Lovell, Mr. John Hall (""Henry"")",-0.6810112260568114,0,0,A/5 21173,-0.5024451714361923,,1.0,0.0,1.0
229,0,1,"Fahlstrom, Mr. Arne Jonas",-0.8731358343600393,0,0,236171,-0.3866707201133388,,1.0,0.0,1.0
230,0,2,"Lefebre, Miss. Mathilde",-0.10463740114712752,3,1,4133,-0.13565761536436197,,0.0,0.0,1.0
231,1,0,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",0.4333115021019107,1,0,36973,1.0323213593611125,C83,0.0,0.0,1.0
232,0,2,"Larsson, Mr. Bengt Edvin",-0.027787557825836348,0,0,347067,-0.4918744606632361,,1.0,0.0,1.0
233,0,1,"Sjostedt, Mr. Ernst Adolf",2.277707741812899,0,0,237442,-0.3766033765200472,,1.0,0.0,1.0
234,1,2,"Asplund, Miss. Lillian Gertrud",-1.8721837975368247,4,2,347077,-0.016444159470040135,,0.0,0.0,1.0
235,0,1,"Leyson, Mr. Robert William Norman",-0.41203677443229225,0,0,C.A. 29566,-0.43700743807979686,,1.0,0.0,1.0
236,0,2,"Harknett, Miss. Alice Phoebe",-0.10463740114712752,0,0,W./C. 6609,-0.49640476528021726,,0.0,0.0,1.0
237,0,1,"Hold, Mr. Stephen",1.1249600919935314,1,0,26707,-0.12491978668775715,,1.0,0.0,1.0
238,1,1,"Collyer, Miss. Marjorie ""Lottie""",-1.6416342675729512,0,2,C.A. 31921,-0.11988611489111134,,0.0,0.0,1.0
239,0,1,"Pengelly, Mr. Frederick William",-0.7962859910387481,0,0,28665,-0.43700743807979686,,1.0,0.0,1.0
240,0,1,"Hunt, Mr. George Henry",0.27961181545932834,0,0,SCO/W 1585,-0.4012683683236117,,1.0,0.0,1.0
241,0,2,"Zabour, Miss. Thamine",-0.10463740114712752,1,0,2665,-0.3573908580066095,,0.0,0.0,0.0
242,1,2,"Murphy, Miss. Katherine ""Kate""",-0.10463740114712752,1,0,367230,-0.3363340021468808,,0.0,1.0,0.0
243,0,1,"Coleridge, Mr. Reginald Charles",-0.027787557825836348,0,0,W./C. 14263,-0.43700743807979686,,1.0,0.0,1.0
244,0,2,"Maenpaa, Mr. Matti Alexanteri",-0.5657364610748746,0,0,STON/O 2. 3101275,-0.5049620073345151,,1.0,0.0,1.0
245,0,2,"Attalah, Mr. Sleiman",0.04906228549545483,0,0,2694,-0.5029485386158568,,1.0,0.0,0.0
246,0,0,"Minahan, Dr. William Edward",1.1249600919935314,2,0,19928,1.163700193253568,C78,1.0,1.0,0.0
247,0,2,"Lindahl, Miss. Agda Thorilda Viktoria",-0.33518693111100106,0,0,347071,-0.4918744606632361,,0.0,0.0,1.0
248,1,1,"Hamalainen, Mrs. William (Anna)",-0.41203677443229225,0,2,250649,-0.35646868933346404,,0.0,0.0,1.0
249,1,0,"Beckwith, Mr. Richard Leonard",0.5870111887444931,1,1,11751,0.40974072380221066,D35,1.0,0.0,1.0
250,0,1,"Carter, Rev. Ernest Courtenay",1.893458525206443,1,0,244252,-0.12491978668775715,,1.0,0.0,1.0
251,0,2,"Reed, Mr. James George",-0.10463740114712752,0,0,362316,-0.5024451714361923,,1.0,0.0,1.0
252,0,2,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",-0.027787557825836348,1,1,347054,-0.43776248884929375,G6,0.0,0.0,1.0
253,0,0,"Stead, Mr. William Thomas",2.5082572717767726,0,0,113514,-0.11384570873513637,C87,1.0,0.0,1.0
254,0,2,"Lobb, Mr. William Arthur",0.04906228549545483,1,0,A/5. 3336,-0.32425318983493084,,1.0,0.0,1.0
255,0,2,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",0.8944105620296577,0,2,370129,-0.2414492887801075,,0.0,0.0,1.0
256,1,2,"Touma, Mrs. Darwis (Hanne Youssef Razi)",-0.027787557825836348,0,2,2650,-0.3414522396297103,,0.0,0.0,0.0
257,1,0,"Thorne, Mrs. Gertrude Maybelle",-0.10463740114712752,0,0,PC 17585,0.9462455716384695,,0.0,0.0,0.0
258,1,0,"Cherry, Miss. Gladys",0.04906228549545483,0,0,110152,1.093228788100527,B77,0.0,0.0,1.0
259,1,0,"Ward, Miss. Anna",0.4333115021019107,0,0,PC 17755,9.667166525013505,,0.0,0.0,0.0
260,1,1,"Parrish, Mrs. (Lutie Davis)",1.5860591519212783,0,1,230433,-0.12491978668775715,,0.0,0.0,1.0
261,0,2,"Smith, Mr. Thomas",-0.10463740114712752,0,0,384461,-0.49237782784290063,,1.0,1.0,0.0
262,1,2,"Asplund, Master. Edvin Rojj Felix",-2.025883484179407,4,2,347077,-0.016444159470040135,,1.0,0.0,1.0
263,0,0,"Taussig, Mr. Emil",1.7397588385638607,1,1,110413,0.955306180872432,E67,1.0,0.0,1.0
264,0,0,"Harrison, Mr. William",0.8175607187083667,0,0,112059,-0.6484216535389205,B94,1.0,0.0,1.0
265,0,2,"Henry, Miss. Delia",-0.10463740114712752,0,0,382649,-0.49237782784290063,,0.0,1.0,0.0
266,0,1,"Reeves, Mr. David",0.5101613454232019,0,0,C.A. 17248,-0.43700743807979686,,1.0,0.0,1.0
267,0,2,"Panula, Mr. Ernesti Arvid",-1.0268355210026217,4,1,3101295,0.1506737441786005,,1.0,0.0,1.0
268,1,2,"Persson, Mr. Ernst Ulrik",-0.33518693111100106,1,0,347083,-0.4918744606632361,,1.0,0.0,1.0
269,1,0,"Graham, Mrs. William Thompson (Edith Junkins)",2.200857898491608,0,1,PC 17582,2.441497778832105,C125,0.0,0.0,1.0
270,1,0,"Bissette, Miss. Amelia",0.4333115021019107,0,0,PC 17760,2.0825124140450755,C99,0.0,0.0,1.0
271,0,0,"Cairns, Mr. Alexander",-0.10463740114712752,0,0,113798,-0.024246350754841113,,1.0,0.0,1.0
272,1,2,"Tornquist, Mr. William Henry",-0.33518693111100106,0,0,LINE,-0.6484216535389205,,1.0,0.0,1.0
273,1,1,"Mellinger, Mrs. (Elizabeth Anne Maidment)",0.8944105620296577,0,1,250644,-0.255795253400548,,0.0,0.0,1.0
274,0,0,"Natsch, Mr. Charles H",0.5870111887444931,0,1,PC 17596,-0.05042144409739929,C118,1.0,0.0,0.0
275,1,2,"Healy, Miss. Hanora ""Nora""",-0.10463740114712752,0,0,370375,-0.49237782784290063,,0.0,1.0,0.0
276,1,0,"Andrews, Miss. Kornelia Theodosia",2.585107115098064,1,0,13502,0.921244330558889,D7,0.0,0.0,1.0
277,0,2,"Lindblom, Miss. Augusta Charlotta",1.2018099353148226,0,0,347073,-0.49237782784290063,,0.0,0.0,1.0
278,0,1,"Parkes, Mr. Francis ""Frank""",-0.10463740114712752,0,0,239853,-0.6484216535389205,,1.0,0.0,1.0
279,0,2,"Rice, Master. Eric",-1.7184841108942424,4,1,382652,-0.06199888922968463,,1.0,1.0,0.0
280,1,2,"Abbott, Mrs. Stanton (Rosa Hunt)",0.4333115021019107,1,1,C.A. 2673,-0.24069423801061057,,0.0,0.0,1.0
281,0,2,"Duane, Mr. Frank",2.738806801740646,0,0,336439,-0.49237782784290063,,1.0,1.0,0.0
282,0,2,"Olsson, Mr. Nils Johan Goransson",-0.10463740114712752,0,0,347464,-0.4902797934380587,,1.0,0.0,1.0
283,0,2,"de Pelsmaeker, Mr. Alfons",-1.0268355210026217,0,0,345778,-0.45714212526638004,,1.0,0.0,1.0
284,1,2,"Dorking, Mr. Edward Arthur",-0.7962859910387481,0,0,A/5. 10482,-0.4863374216869257,,1.0,0.0,1.0
285,0,0,"Smith, Mr. Richard William",-0.10463740114712752,0,0,113056,-0.12491978668775715,A19,1.0,0.0,1.0
286,0,2,"Stankovic, Mr. Ivan",0.27961181545932834,0,0,349239,-0.47400492578514347,,1.0,0.0,0.0
287,1,2,"de Mulder, Mr. Theodore",0.04906228549545483,0,0,345774,-0.45714212526638004,,1.0,0.0,1.0
288,0,2,"Naidenoff, Mr. Penko",-0.5657364610748746,0,0,349206,-0.4894421904510968,,1.0,0.0,1.0
289,1,1,"Hosono, Mr. Masabumi",0.9712604053509489,0,0,237798,-0.3866707201133388,,1.0,0.0,1.0
290,1,2,"Connolly, Miss. Kate",-0.5657364610748746,0,0,370373,-0.49237782784290063,,0.0,1.0,0.0
291,1,0,"Barber, Miss. Ellen ""Nellie""",-0.2583370877897099,0,0,19877,0.9391984311231651,,0.0,0.0,1.0
292,1,0,"Bishop, Mrs. Dickinson H (Helen Walton)",-0.7962859910387481,1,0,11967,1.1854295476653287,B49,0.0,0.0,0.0
293,0,1,"Levy, Mr. Rene Jacques",0.5101613454232019,0,0,SC/Paris 2163,-0.3891875560116617,D,1.0,0.0,0.0
294,0,2,"Haas, Miss. Aloisia",-0.41203677443229225,0,0,349236,-0.4702296719376591,,0.0,0.0,1.0
295,0,2,"Mineff, Mr. Ivan",-0.41203677443229225,0,0,349233,-0.4894421904510968,,1.0,0.0,1.0
296,0,0,"Lewy, Mr. Ervin G",-0.10463740114712752,0,0,PC 17612,-0.09027201697708476,,1.0,0.0,0.0
297,0,2,"Hanna, Mr. Mansour",-0.45046169609293785,0,0,2693,-0.5028639729296732,,1.0,0.0,0.0
298,0,0,"Allison, Miss. Helen Loraine",-2.1027333275006983,1,2,113781,2.4029901895877646,C22 C26,0.0,0.0,1.0
299,1,0,"Saalfeld, Mr. Adolphe",-0.10463740114712752,0,0,19988,-0.034313694348132716,C106,1.0,0.0,1.0
300,1,0,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",1.5860591519212783,0,1,PC 17558,4.335332226633905,B58 B60,0.0,0.0,0.0
301,1,2,"Kelly, Miss. Anna Katherine ""Annie Kate""",-0.10463740114712752,0,0,9234,-0.49237782784290063,,0.0,1.0,0.0
302,1,2,"McCoy, Mr. Bernard",-0.10463740114712752,2,0,367226,-0.18029017645086096,,1.0,1.0,0.0
303,0,2,"Johnson, Mr. William Cahoone Jr",-0.7962859910387481,0,0,LINE,-0.6484216535389205,,1.0,0.0,1.0
304,1,1,"Keane, Miss. Nora A",-0.10463740114712752,0,0,226593,-0.3997582667846179,E101,0.0,1.0,0.0
305,0,2,"Williams, Mr. Howard Hugh ""Harry""",-0.10463740114712752,0,0,A/5 2466,-0.4863374216869257,,1.0,0.0,1.0
306,1,0,"Allison, Master. Hudson Trevor",-2.1857311582876924,1,2,113781,2.4029901895877646,C22 C26,1.0,0.0,1.0
307,1,0,"Fleming, Miss. Margaret",-0.10463740114712752,0,0,17421,1.5841789061771412,,0.0,0.0,0.0
308,1,0,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",-0.9499856776813305,1,0,PC 17758,1.5442457810799908,C65,0.0,0.0,0.0
309,0,1,"Abelson, Mr. Samuel",0.04906228549545483,1,0,P/PP 3381,-0.16518916106092355,,1.0,0.0,0.0
310,1,0,"Francatelli, Miss. Laura Mabel",0.04906228549545483,0,0,PC 17485,0.49782998024351216,E36,0.0,0.0,0.0
311,1,0,"Hays, Miss. Margaret Bechstein",-0.41203677443229225,0,0,11767,1.0259447039291216,C54,0.0,0.0,0.0
312,1,0,"Ryerson, Miss. Emily Borie",-0.8731358343600393,2,2,PC 17608,4.634416897040849,B57 B59 B63 B66,0.0,0.0,0.0
313,0,1,"Lahtinen, Mrs. William (Anna Sylfven)",-0.2583370877897099,1,1,250651,-0.12491978668775715,,0.0,0.0,1.0
314,0,2,"Hendekovic, Mr. Ignjac",-0.10463740114712752,0,0,349243,-0.4894421904510968,,1.0,0.0,1.0
315,0,1,"Hart, Mr. Benjamin",1.0481102486722402,1,1,F.C.C. 13529,-0.11988611489111134,,1.0,0.0,1.0
316,1,2,"Nilsson, Miss. Helmina Josefina",-0.2583370877897099,0,0,347470,-0.4902797934380587,,0.0,0.0,1.0
317,1,1,"Kantor, Mrs. Sinai (Miriam Sternin)",-0.41203677443229225,1,0,244367,-0.12491978668775715,,0.0,0.0,1.0
318,0,1,"Moraweck, Dr. Ernest",1.893458525206443,0,0,29011,-0.36653603292675563,,1.0,0.0,1.0
319,1,0,"Wick, Miss. Mary Natalie",0.12591212881674602,0,2,36928,2.671117778445337,C7,0.0,0.0,1.0
320,1,0,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",0.8175607187083667,1,1,16966,2.059693773056521,E34,0.0,0.0,0.0
321,0,2,"Dennis, Mr. Samuel",-0.5657364610748746,0,0,A/5 21172,-0.5024451714361923,,1.0,0.0,1.0
322,0,2,"Danoff, Mr. Yoto",-0.1814872444684187,0,0,349219,-0.4894421904510968,,1.0,0.0,1.0
323,1,1,"Slayter, Miss. Hilda Mary",0.04906228549545483,0,0,234818,-0.3997582667846179,,0.0,1.0,0.0
324,1,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",-0.5657364610748746,1,1,248738,-0.06451572512800753,,0.0,0.0,1.0
325,0,2,"Sage, Mr. George John Jr",-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,1.0,0.0,1.0
326,1,0,"Young, Miss. Marie Grice",0.5101613454232019,0,0,PC 17760,2.0825124140450755,C32,0.0,0.0,0.0
327,0,2,"Nysveen, Mr. Johan Hansen",2.4314074284554814,0,0,345364,-0.5228315422126077,,1.0,0.0,1.0
328,1,1,"Ball, Mrs. (Ada E Hall)",0.5101613454232019,0,0,28551,-0.3866707201133388,D,0.0,0.0,1.0
329,1,2,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",0.12591212881674602,1,1,363291,-0.2351571990343002,,0.0,0.0,1.0
330,1,0,"Hippach, Miss. Jean Gertrude",-1.0268355210026217,0,1,111361,0.5189714017894245,B18,0.0,0.0,0.0
331,1,2,"McCoy, Miss. Agnes",-0.10463740114712752,2,0,367226,-0.18029017645086096,,0.0,1.0,0.0
332,0,0,"Partner, Mr. Austen",1.2402348569754682,0,0,113043,-0.07458306872129913,C124,1.0,0.0,1.0
333,0,0,"Graham, Mr. George Edward",0.6638610320657843,0,1,PC 17582,2.441497778832105,C91,1.0,0.0,1.0
334,0,2,"Vander Planke, Mr. Leo Edmondus",-1.0268355210026217,2,0,345764,-0.2859972841804228,,1.0,0.0,1.0
335,1,0,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",-0.10463740114712752,1,0,PC 17611,2.042579288947925,,0.0,0.0,1.0
336,0,2,"Denkoff, Mr. Mitto",-0.10463740114712752,0,0,349225,-0.4894421904510968,,1.0,0.0,1.0
337,0,0,"Pears, Mr. Thomas Clinton",-0.027787557825836348,1,0,113776,0.6925485130875209,C2,1.0,0.0,1.0
338,1,0,"Burns, Miss. Elizabeth Margaret",0.8944105620296577,0,0,16966,2.059693773056521,E40,0.0,0.0,0.0
339,1,2,"Dahl, Mr. Karl Edwart",1.2018099353148226,0,0,7598,-0.4863374216869257,,1.0,0.0,1.0
340,0,0,"Blackwell, Mr. Stephen Weart",1.2018099353148226,0,0,113784,0.06635974158478332,T,1.0,0.0,1.0
341,1,1,"Navratil, Master. Edmond Roger",-2.1027333275006983,1,1,230080,-0.12491978668775715,F2,1.0,0.0,1.0
342,1,0,"Fortune, Miss. Alice Elizabeth",-0.41203677443229225,3,2,19950,4.647001076532463,C23 C25 C27,0.0,0.0,1.0
343,0,1,"Collander, Mr. Erik Gustaf",-0.10463740114712752,0,0,248740,-0.3866707201133388,,1.0,0.0,1.0
344,0,1,"Sedgwick, Mr. Charles Frederick Waddington",-0.33518693111100106,0,0,244361,-0.3866707201133388,,1.0,0.0,1.0
345,0,1,"Fox, Mr. Stanley Hubert",0.5101613454232019,0,0,229236,-0.3866707201133388,,1.0,0.0,1.0
346,1,1,"Brown, Miss. Amelia ""Mildred""",-0.41203677443229225,0,0,248733,-0.3866707201133388,F33,0.0,0.0,1.0
347,1,1,"Smith, Miss. Marion Elsie",0.8175607187083667,0,0,31418,-0.3866707201133388,,0.0,0.0,1.0
348,1,2,"Davison, Mrs. Thomas Henry (Mary E Finck)",-0.10463740114712752,1,0,386525,-0.32425318983493084,,0.0,0.0,1.0
349,1,2,"Coutts, Master. William Loch ""William""",-2.025883484179407,1,1,C.A. 37671,-0.32828012727224753,,1.0,0.0,1.0
350,0,2,"Dimic, Mr. Jovan",0.9712604053509489,0,0,315088,-0.47400492578514347,,1.0,0.0,1.0
351,0,2,"Odahl, Mr. Nils Martin",-0.48888661775358344,0,0,7267,-0.4626791642426904,,1.0,0.0,1.0
352,0,0,"Williams-Lambert, Mr. Fletcher Fellows",-0.10463740114712752,0,0,113510,0.05629239799149171,C128,1.0,0.0,1.0
353,0,2,"Elias, Mr. Tannous",-1.1036853643239128,1,1,2695,-0.5028639729296732,,1.0,0.0,0.0
354,0,2,"Arnold-Franchi, Mr. Josef",-0.33518693111100106,1,0,349237,-0.29002422161773944,,1.0,0.0,1.0
355,0,2,"Yousif, Mr. Wazli",-0.10463740114712752,0,0,2647,-0.5029485386158568,,1.0,0.0,0.0
356,0,2,"Vanden Steen, Mr. Leo Peter",-0.10463740114712752,0,0,345783,-0.45714212526638004,,1.0,0.0,1.0
357,1,0,"Bowerman, Miss. Elsie Edith",-0.5657364610748746,0,1,113505,0.4589861417231558,E33,0.0,0.0,1.0
358,0,1,"Funk, Miss. Annie Clemmer",0.6638610320657843,0,0,237671,-0.3866707201133388,,0.0,0.0,1.0
359,1,2,"McGovern, Miss. Mary",-0.10463740114712752,0,0,330931,-0.48977642625839407,,0.0,1.0,0.0
360,1,2,"Mockler, Miss. Helen Mary ""Ellie""",-0.10463740114712752,0,0,330980,-0.48977642625839407,,0.0,1.0,0.0
361,0,2,"Skoog, Mr. Wilhelm",0.8175607187083667,1,4,347088,-0.08666388103324908,,1.0,0.0,1.0
362,0,1,"del Carlo, Mr. Sebastiano",-0.027787557825836348,1,0,SC/PARIS 2167,-0.09027201697708476,,1.0,0.0,0.0
363,0,2,"Barbara, Mrs. (Catherine David)",1.2018099353148226,0,1,2691,-0.3573908580066095,,0.0,0.0,0.0
364,0,2,"Asim, Mr. Adola",0.4333115021019107,0,0,SOTON/O.Q. 3101310,-0.5064721088735089,,1.0,0.0,1.0
365,0,2,"O'Brien, Mr. Thomas",-0.10463740114712752,1,0,370365,-0.3363340021468808,,1.0,1.0,0.0
366,0,2,"Adahl, Mr. Mauritz Nils Martin",0.04906228549545483,0,0,C 7076,-0.5024451714361923,,1.0,0.0,1.0
367,1,0,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",2.3545575851341902,1,0,110813,0.8667135572514657,D37,0.0,0.0,0.0
368,1,2,"Moussa, Mrs. (Mantoura Boulos)",-0.10463740114712752,0,0,2626,-0.5028639729296732,,0.0,0.0,0.0
369,1,2,"Jermyn, Miss. Annie",-0.10463740114712752,0,0,14313,-0.49237782784290063,,0.0,1.0,0.0
370,1,0,"Aubart, Mme. Leontine Pauline",-0.41203677443229225,0,0,PC 17477,0.7469121684912956,B35,0.0,0.0,0.0
371,1,0,"Harder, Mr. George Achilles",-0.33518693111100106,1,0,11765,0.4678796330534696,E50,1.0,0.0,0.0
372,0,2,"Wiklund, Mr. Jakob Alfred",-0.8731358343600393,1,0,3101267,-0.5176307525123133,,1.0,0.0,1.0
373,0,2,"Beavan, Mr. William Thomas",-0.7962859910387481,0,0,323951,-0.4863374216869257,,1.0,0.0,1.0
374,0,0,"Ringhini, Mr. Sante",-0.5657364610748746,0,0,PC 17760,2.0825124140450755,,1.0,0.0,0.0
375,0,2,"Palsson, Miss. Stina Viola",-2.025883484179407,3,1,349909,-0.22408312108167944,,0.0,0.0,1.0
376,1,0,"Meyer, Mrs. Edgar Joseph (Leila Saks)",-0.10463740114712752,1,0,PC 17604,1.0060617003323709,,0.0,0.0,0.0
377,1,2,"Landergren, Miss. Aurora Adelia",-0.5657364610748746,0,0,C 7077,-0.5024451714361923,,0.0,0.0,1.0
378,0,0,"Widener, Mr. Harry Elkins",-0.1814872444684187,0,2,113503,3.610064686423428,C82,1.0,0.0,0.0
379,0,2,"Betros, Mr. Tannous",-0.719436147717457,0,0,2648,-0.5676312212027554,,1.0,0.0,0.0
380,0,2,"Gustafsson, Mr. Karl Gideon",-0.7962859910387481,0,0,347069,-0.4918744606632361,,1.0,0.0,1.0
381,1,0,"Bidois, Miss. Rosalie",0.9712604053509489,0,0,PC 17757,3.9327230485884233,,0.0,0.0,0.0
382,1,2,"Nakid, Miss. Maria (""Mary"")",-2.1795831708219895,0,2,2653,-0.33146744825388363,,0.0,0.0,0.0
383,0,2,"Tikkanen, Mr. Juho",0.20276197213803718,0,0,STON/O 2. 3101293,-0.4888542575852486,,1.0,0.0,1.0
384,1,0,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",0.4333115021019107,1,0,113789,0.39858208016340624,,0.0,0.0,1.0
385,0,2,"Plotcharsky, Mr. Vasil",-0.10463740114712752,0,0,349227,-0.4894421904510968,,1.0,0.0,1.0
386,0,1,"Davies, Mr. Charles Henry",-0.8731358343600393,0,0,S.O.C. 14879,0.8314778546749452,,1.0,0.0,1.0
387,0,2,"Goodwin, Master. Sidney Leonard",-2.1795831708219895,5,2,CA 2144,0.2958951755118318,,1.0,0.0,1.0
388,1,1,"Buss, Miss. Kate",0.5101613454232019,0,0,27849,-0.3866707201133388,,0.0,0.0,1.0
389,0,2,"Sadlier, Mr. Matthew",-0.10463740114712752,0,0,367655,-0.49279662933638163,,1.0,1.0,0.0
390,1,1,"Lehmann, Miss. Bertha",-0.9499856776813305,0,0,SC 1748,-0.40680540729992204,,0.0,0.0,0.0
391,1,0,"Carter, Mr. William Ernest",0.5101613454232019,1,2,113760,1.7677408088510642,B96 B98,1.0,0.0,1.0
392,1,2,"Jansson, Mr. Carl Olof",-0.6425863043961658,0,0,350034,-0.49145565916975514,,1.0,0.0,1.0
393,0,2,"Gustafsson, Mr. Johan Birger",-0.10463740114712752,2,0,3101277,-0.4888542575852486,,1.0,0.0,1.0
394,1,0,"Newell, Miss. Marjorie",-0.48888661775358344,1,0,35273,1.6323350375212924,D36,0.0,0.0,0.0
395,1,2,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",-0.41203677443229225,0,2,PP 9549,-0.312172377522981,G6,0.0,0.0,1.0
396,0,2,"Johansson, Mr. Erik",-0.5657364610748746,0,0,350052,-0.49145565916975514,,1.0,0.0,1.0
397,0,2,"Olsson, Miss. Elina",0.12591212881674602,0,0,350407,-0.4902797934380587,,0.0,0.0,1.0
398,0,1,"McKane, Mr. Peter David",1.2786597786361138,0,0,28403,-0.12491978668775715,,1.0,0.0,1.0
399,0,1,"Pain, Dr. Alfred",-0.48888661775358344,0,0,244278,-0.43700743807979686,,1.0,0.0,1.0
400,1,1,"Trout, Mrs. William H (Jessie L)",-0.10463740114712752,0,0,240929,-0.393717860628643,,0.0,0.0,1.0
401,1,2,"Niskanen, Mr. Juha",0.7407108753870755,0,0,STON/O 2. 3101289,-0.4888542575852486,,1.0,0.0,1.0
402,0,2,"Adams, Mr. John",-0.2583370877897099,0,0,341826,-0.4863374216869257,,1.0,0.0,1.0
403,0,2,"Jussila, Miss. Mari Aina",-0.6425863043961658,1,0,4137,-0.4505983519307405,,0.0,0.0,1.0
404,0,2,"Hakkarainen, Mr. Pekka Pietari",-0.10463740114712752,1,0,STON/O2. 3101279,-0.32928686163157667,,1.0,0.0,1.0
405,0,2,"Oreskovic, Miss. Marija",-0.719436147717457,0,0,315096,-0.47400492578514347,,0.0,0.0,1.0
406,0,1,"Gale, Mr. Shadrach",0.35646165878061953,1,0,28664,-0.22559322262067316,,1.0,0.0,1.0
407,0,2,"Widegren, Mr. Carl/Charles Peter",1.6629089952425695,0,0,347064,-0.49237782784290063,,1.0,0.0,1.0
408,1,1,"Richards, Master. William Rowe",-2.025883484179407,1,1,29106,-0.2708962687904854,,1.0,0.0,1.0
409,0,2,"Birkeland, Mr. Hans Martin Monsen",-0.6425863043961658,0,0,312992,-0.4918744606632361,,1.0,0.0,1.0
410,0,2,"Lefebre, Miss. Ida",-0.10463740114712752,3,1,4133,-0.13565761536436197,,0.0,0.0,1.0
411,0,2,"Sdycoff, Mr. Todor",-0.10463740114712752,0,0,349222,-0.4894421904510968,,1.0,0.0,1.0
412,0,2,"Hart, Mr. Henry",-0.10463740114712752,0,0,394140,-0.5103319284071769,,1.0,1.0,0.0
413,1,0,"Minahan, Miss. Daisy E",0.27961181545932834,1,0,19928,1.163700193253568,C78,0.0,1.0,0.0
414,0,1,"Cunningham, Mr. Alfred Fleming",-0.10463740114712752,0,0,239853,-0.6484216535389205,,1.0,0.0,1.0
415,1,2,"Sundman, Mr. Johan Julian",1.1249600919935314,0,0,STON/O 2. 3101269,-0.4888542575852486,,1.0,0.0,1.0
416,0,2,"Meek, Mrs. Thomas (Annie Louise Rowley)",-0.10463740114712752,0,0,343095,-0.4863374216869257,,0.0,0.0,1.0
417,1,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0.35646165878061953,1,1,28220,0.005955680025033696,,0.0,0.0,1.0
418,1,1,"Silven, Miss. Lyyli Karoliina",-0.8731358343600393,0,2,250652,-0.3866707201133388,,0.0,0.0,1.0
419,0,1,"Matthews, Mr. William John",0.04906228549545483,0,0,28228,-0.3866707201133388,,1.0,0.0,1.0
420,0,2,"Van Impe, Miss. Catharina",-1.4879345809303688,0,2,345773,-0.1621689579829361,,0.0,0.0,1.0
421,0,2,"Gheorgheff, Mr. Stanio",-0.10463740114712752,0,0,349254,-0.4894421904510968,,1.0,0.0,0.0
