PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
176,0,0.8273772438659699,"Klasen, Mr. Klas Albin",male,-0.8059285493556418,0.4327933656785018,0.7676298785983874,350404,-0.4902797934380587,,S
177,0,0.8273772438659699,"Lefebre, Master. Henry Forbes",male,,2.2474704895351842,0.7676298785983874,4133,-0.13565761536436197,,S
178,0,-1.5661069258891576,"Isham, Miss. Ann Elizabeth",female,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,PC 17595,-0.07030444769415023,C49,C
179,0,-0.3693648410115938,"Hale, Mr. Reginald",male,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,250653,-0.3866707201133388,,S
180,0,0.8273772438659699,"Leonard, Mr. Lionel",male,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,LINE,-0.6484216535389205,,S
181,0,0.8273772438659699,"Sage, Miss. Constance Gladys",female,,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,,S
182,0,-0.3693648410115938,"Pernot, Mr. Rene",male,,-0.47454519624983954,-0.4736736092984604,SC/PARIS 2131,-0.34539461138084326,,C
183,0,0.8273772438659699,"Asplund, Master. Clarence Gustaf Hugo",male,-1.4259203438671093,3.1548090514635256,2.0089333664952354,347077,-0.016444159470040135,,S
184,1,-0.3693648410115938,"Becker, Master. Richard F",male,-1.977024161210636,1.340131927606843,0.7676298785983874,230136,0.13683114673782454,F4,S
185,1,0.8273772438659699,"Kink-Heilmann, Miss. Luise Gretchen",female,-1.7703602297068137,-0.47454519624983954,2.0089333664952354,315153,-0.20495516825442542,,S
186,0,-1.5661069258891576,"Rood, Mr. Hugh Roscoe",male,,-0.47454519624983954,-0.4736736092984604,113767,0.3583127057902398,A32,S
187,1,0.8273772438659699,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,,0.4327933656785018,-0.4736736092984604,370365,-0.3363340021468808,,Q
188,1,-1.5661069258891576,"Romaine, Mr. Charles Hallace (""Mr C Rolmane"")",male,1.054046834178761,-0.47454519624983954,-0.4736736092984604,111428,-0.11384570873513637,,S
189,0,0.8273772438659699,"Bourke, Mr. John",male,0.7096069483390568,0.4327933656785018,0.7676298785983874,364849,-0.3363340021468808,,Q
190,0,0.8273772438659699,"Turcin, Mr. Stjepan",male,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,349247,-0.4894421904510968,,S
191,1,-0.3693648410115938,"Pinsky, Mrs. (Rosa)",female,0.15850313099553,-0.47454519624983954,-0.4736736092984604,234604,-0.3866707201133388,,S
192,0,-0.3693648410115938,"Carbines, Mr. William",male,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,28424,-0.3866707201133388,,S
193,1,0.8273772438659699,"Andersen-Jensen, Miss. Carla Christine Nielsine",female,-0.7370405721877009,0.4327933656785018,-0.4736736092984604,350046,-0.4902797934380587,,S
194,1,-0.3693648410115938,"Navratil, Master. Michel M",male,-1.8392482068747544,0.4327933656785018,0.7676298785983874,230080,-0.12491978668775715,F2,S
195,1,-1.5661069258891576,"Brown, Mrs. James Joseph (Margaret Tobin)",female,0.9851588570108202,-0.47454519624983954,-0.4736736092984604,PC 17610,-0.09027201697708476,B4,C
196,1,-1.5661069258891576,"Lurette, Miss. Elise",female,1.949590537361992,-0.47454519624983954,-0.4736736092984604,PC 17569,2.301728820789,B80,C
197,0,0.8273772438659699,"Mernagh, Mr. Robert",male,,-0.47454519624983954,-0.4736736092984604,368703,-0.49237782784290063,,Q
198,0,0.8273772438659699,"Olsen, Mr. Karl Siegwart Andreas",male,0.8473829026749384,-0.47454519624983954,0.7676298785983874,4579,-0.47920571548543794,,S
199,1,0.8273772438659699,"Madigan, Miss. Margaret ""Maggie""",female,,-0.47454519624983954,-0.4736736092984604,370370,-0.49237782784290063,,Q
200,0,-0.3693648410115938,"Yrois, Miss. Henriette (""Mrs Harbeck"")",female,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,248747,-0.3866707201133388,,S
201,0,0.8273772438659699,"Vande Walle, Mr. Nestor Cyriel",male,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,345770,-0.45714212526638004,,S
202,0,0.8273772438659699,"Sage, Mr. Frederick",male,,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,,S
203,0,0.8273772438659699,"Johanson, Mr. Jakob Alfred",male,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,3101264,-0.5176307525123133,,S
204,0,0.8273772438659699,"Youseff, Mr. Gerious",male,1.0884908227627315,-0.47454519624983954,-0.4736736092984604,2628,-0.5029485386158568,,C
205,1,0.8273772438659699,"Cohen, Mr. Gurshon ""Gus""",male,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,A/5 3540,-0.4863374216869257,,S
206,0,0.8273772438659699,"Strom, Miss. Telma Matilda",female,-1.9081361840426954,-0.47454519624983954,0.7676298785983874,347054,-0.43776248884929375,G6,S
207,0,0.8273772438659699,"Backstrom, Mr. Karl Alfred",male,0.15850313099553,0.4327933656785018,-0.4736736092984604,3101278,-0.32928686163157667,,S
208,1,0.8273772438659699,"Albimona, Mr. Nassef Cassem",male,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,2699,-0.2701412180209885,,C
209,1,0.8273772438659699,"Carr, Miss. Helen ""Ellen""",female,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,367231,-0.49237782784290063,,Q
210,1,-1.5661069258891576,"Blank, Mr. Henry",male,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,112277,-0.024246350754841113,A31,C
211,0,0.8273772438659699,"Ali, Mr. Ahmed",male,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,SOTON/O.Q. 3101311,-0.5064721088735089,,S
212,1,-0.3693648410115938,"Cameron, Miss. Clear Annie",female,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,F.C.C. 13528,-0.22559322262067316,,S
213,0,0.8273772438659699,"Perkin, Mr. John Henry",male,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,A/5 21174,-0.5024451714361923,,S
214,0,-0.3693648410115938,"Givard, Mr. Hans Kristensen",male,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,250646,-0.3866707201133388,,S
215,0,0.8273772438659699,"Kiernan, Mr. Philip",male,,0.4327933656785018,-0.4736736092984604,367229,-0.49237782784290063,,Q
216,1,-1.5661069258891576,"Newell, Miss. Madeleine",female,0.08961515382758917,0.4327933656785018,-0.4736736092984604,35273,1.6323350375212924,D36,C
217,1,0.8273772438659699,"Honkanen, Miss. Eliina",female,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,STON/O2. 3101283,-0.4888542575852486,,S
218,0,-0.3693648410115938,"Jacobsohn, Mr. Sidney Samuel",male,0.8473829026749384,0.4327933656785018,-0.4736736092984604,243847,-0.10478509950117394,,S
219,1,-1.5661069258891576,"Bazzani, Miss. Albina",female,0.15850313099553,-0.47454519624983954,-0.4736736092984604,11813,0.8876878608937296,D15,C
220,0,-0.3693648410115938,"Harris, Mr. Walter",male,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,W/C 14208,-0.43700743807979686,,S
221,1,0.8273772438659699,"Sunderland, Mr. Victor Francis",male,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,SOTON/OQ 392089,-0.4863374216869257,,S
222,0,-0.3693648410115938,"Bracken, Mr. James H",male,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,220367,-0.3866707201133388,,S
223,0,0.8273772438659699,"Green, Mr. George Henry",male,1.4673746971864061,-0.47454519624983954,-0.4736736092984604,21440,-0.4863374216869257,,S
224,0,0.8273772438659699,"Nenkoff, Mr. Christo",male,,-0.47454519624983954,-0.4736736092984604,349234,-0.4894421904510968,,S
225,1,-1.5661069258891576,"Hoyt, Mr. Frederick Maxfield",male,0.571830994003175,0.4327933656785018,-0.4736736092984604,19943,1.163700193253568,C93,S
226,0,0.8273772438659699,"Berglund, Mr. Karl Ivar Sven",male,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,PP 4348,-0.4601623283443675,,S
227,1,-0.3693648410115938,"Mellors, Mr. William John",male,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,SW/PP 751,-0.43700743807979686,,S
228,0,0.8273772438659699,"Lovell, Mr. John Hall (""Henry"")",male,-0.6337086064357897,-0.47454519624983954,-0.4736736092984604,A/5 21173,-0.5024451714361923,,S
229,0,-0.3693648410115938,"Fahlstrom, Mr. Arne Jonas",male,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,236171,-0.3866707201133388,,S
230,0,0.8273772438659699,"Lefebre, Miss. Mathilde",female,,2.2474704895351842,0.7676298785983874,4133,-0.13565761536436197,,S
231,1,-1.5661069258891576,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,0.36516706249935255,0.4327933656785018,-0.4736736092984604,36973,1.0323213593611125,C83,S
232,0,0.8273772438659699,"Larsson, Mr. Bengt Edvin",male,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,347067,-0.4918744606632361,,S
233,0,-0.3693648410115938,"Sjostedt, Mr. Ernst Adolf",male,2.018478514529933,-0.47454519624983954,-0.4736736092984604,237442,-0.3766033765200472,,S
234,1,0.8273772438659699,"Asplund, Miss. Lillian Gertrud",female,-1.7014722525388728,3.1548090514635256,2.0089333664952354,347077,-0.016444159470040135,,S
235,0,-0.3693648410115938,"Leyson, Mr. Robert William Norman",male,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,C.A. 29566,-0.43700743807979686,,S
236,0,0.8273772438659699,"Harknett, Miss. Alice Phoebe",female,,-0.47454519624983954,-0.4736736092984604,W./C. 6609,-0.49640476528021726,,S
237,0,-0.3693648410115938,"Hold, Mr. Stephen",male,0.9851588570108202,0.4327933656785018,-0.4736736092984604,26707,-0.12491978668775715,,S
238,1,-0.3693648410115938,"Collyer, Miss. Marjorie ""Lottie""",female,-1.4948083210350502,-0.47454519624983954,2.0089333664952354,C.A. 31921,-0.11988611489111134,,S
239,0,-0.3693648410115938,"Pengelly, Mr. Frederick William",male,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,28665,-0.43700743807979686,,S
240,0,-0.3693648410115938,"Hunt, Mr. George Henry",male,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,SCO/W 1585,-0.4012683683236117,,S
241,0,0.8273772438659699,"Zabour, Miss. Thamine",female,,0.4327933656785018,-0.4736736092984604,2665,-0.3573908580066095,,C
242,1,0.8273772438659699,"Murphy, Miss. Katherine ""Kate""",female,,0.4327933656785018,-0.4736736092984604,367230,-0.3363340021468808,,Q
243,0,-0.3693648410115938,"Coleridge, Mr. Reginald Charles",male,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,W./C. 14263,-0.43700743807979686,,S
244,0,0.8273772438659699,"Maenpaa, Mr. Matti Alexanteri",male,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,STON/O 2. 3101275,-0.5049620073345151,,S
245,0,0.8273772438659699,"Attalah, Mr. Sleiman",male,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,2694,-0.5029485386158568,,C
246,0,-1.5661069258891576,"Minahan, Dr. William Edward",male,0.9851588570108202,1.340131927606843,-0.4736736092984604,19928,1.163700193253568,C78,Q
247,0,0.8273772438659699,"Lindahl, Miss. Agda Thorilda Viktoria",female,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,347071,-0.4918744606632361,,S
248,1,-0.3693648410115938,"Hamalainen, Mrs. William (Anna)",female,-0.3926006863479967,-0.47454519624983954,2.0089333664952354,250649,-0.35646868933346404,,S
249,1,-1.5661069258891576,"Beckwith, Mr. Richard Leonard",male,0.5029430168352342,0.4327933656785018,0.7676298785983874,11751,0.40974072380221066,D35,S
250,0,-0.3693648410115938,"Carter, Rev. Ernest Courtenay",male,1.6740386286902287,0.4327933656785018,-0.4736736092984604,244252,-0.12491978668775715,,S
251,0,0.8273772438659699,"Reed, Mr. James George",male,,-0.47454519624983954,-0.4736736092984604,362316,-0.5024451714361923,,S
252,0,0.8273772438659699,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,-0.04816080050829252,0.4327933656785018,0.7676298785983874,347054,-0.43776248884929375,G6,S
253,0,-1.5661069258891576,"Stead, Mr. William Thomas",male,2.225142446033755,-0.47454519624983954,-0.4736736092984604,113514,-0.11384570873513637,C87,S
254,0,0.8273772438659699,"Lobb, Mr. William Arthur",male,0.020727176659648322,0.4327933656785018,-0.4736736092984604,A/5. 3336,-0.32425318983493084,,S
255,0,0.8273772438659699,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,0.7784949255069976,-0.47454519624983954,2.0089333664952354,370129,-0.2414492887801075,,S
256,1,0.8273772438659699,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,-0.04816080050829252,-0.47454519624983954,2.0089333664952354,2650,-0.3414522396297103,,C
257,1,-1.5661069258891576,"Thorne, Mrs. Gertrude Maybelle",female,,-0.47454519624983954,-0.4736736092984604,PC 17585,0.9462455716384695,,C
258,1,-1.5661069258891576,"Cherry, Miss. Gladys",female,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,110152,1.093228788100527,B77,S
259,1,-1.5661069258891576,"Ward, Miss. Anna",female,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,PC 17755,9.667166525013505,,C
260,1,-0.3693648410115938,"Parrish, Mrs. (Lutie Davis)",female,1.3984867200184652,-0.47454519624983954,0.7676298785983874,230433,-0.12491978668775715,,S
261,0,0.8273772438659699,"Smith, Mr. Thomas",male,,-0.47454519624983954,-0.4736736092984604,384461,-0.49237782784290063,,Q
262,1,0.8273772438659699,"Asplund, Master. Edvin Rojj Felix",male,-1.8392482068747544,3.1548090514635256,2.0089333664952354,347077,-0.016444159470040135,,S
263,0,-1.5661069258891576,"Taussig, Mr. Emil",male,1.5362626743543468,0.4327933656785018,0.7676298785983874,110413,0.955306180872432,E67,S
264,0,-1.5661069258891576,"Harrison, Mr. William",male,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,112059,-0.6484216535389205,B94,S
265,0,0.8273772438659699,"Henry, Miss. Delia",female,,-0.47454519624983954,-0.4736736092984604,382649,-0.49237782784290063,,Q
266,0,-0.3693648410115938,"Reeves, Mr. David",male,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,C.A. 17248,-0.43700743807979686,,S
267,0,0.8273772438659699,"Panula, Mr. Ernesti Arvid",male,-0.9437045036915235,3.1548090514635256,0.7676298785983874,3101295,0.1506737441786005,,S
268,1,0.8273772438659699,"Persson, Mr. Ernst Ulrik",male,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,347083,-0.4918744606632361,,S
269,1,-1.5661069258891576,"Graham, Mrs. William Thompson (Edith Junkins)",female,1.949590537361992,-0.47454519624983954,0.7676298785983874,PC 17582,2.441497778832105,C125,S
270,1,-1.5661069258891576,"Bissette, Miss. Amelia",female,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,PC 17760,2.0825124140450755,C99,S
271,0,-1.5661069258891576,"Cairns, Mr. Alexander",male,,-0.47454519624983954,-0.4736736092984604,113798,-0.024246350754841113,,S
272,1,0.8273772438659699,"Tornquist, Mr. William Henry",male,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,LINE,-0.6484216535389205,,S
273,1,-0.3693648410115938,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,0.7784949255069976,-0.47454519624983954,0.7676298785983874,250644,-0.255795253400548,,S
274,0,-1.5661069258891576,"Natsch, Mr. Charles H",male,0.5029430168352342,-0.47454519624983954,0.7676298785983874,PC 17596,-0.05042144409739929,C118,C
275,1,0.8273772438659699,"Healy, Miss. Hanora ""Nora""",female,,-0.47454519624983954,-0.4736736092984604,370375,-0.49237782784290063,,Q
276,1,-1.5661069258891576,"Andrews, Miss. Kornelia Theodosia",female,2.294030423201696,0.4327933656785018,-0.4736736092984604,13502,0.921244330558889,D7,S
277,0,0.8273772438659699,"Lindblom, Miss. Augusta Charlotta",female,1.054046834178761,-0.47454519624983954,-0.4736736092984604,347073,-0.49237782784290063,,S
278,0,-0.3693648410115938,"Parkes, Mr. Francis ""Frank""",male,,-0.47454519624983954,-0.4736736092984604,239853,-0.6484216535389205,,S
279,0,0.8273772438659699,"Rice, Master. Eric",male,-1.5636962982029912,3.1548090514635256,0.7676298785983874,382652,-0.06199888922968463,,Q
280,1,0.8273772438659699,"Abbott, Mrs. Stanton (Rosa Hunt)",female,0.36516706249935255,0.4327933656785018,0.7676298785983874,C.A. 2673,-0.24069423801061057,,S
281,0,0.8273772438659699,"Duane, Mr. Frank",male,2.431806377537578,-0.47454519624983954,-0.4736736092984604,336439,-0.49237782784290063,,Q
282,0,0.8273772438659699,"Olsson, Mr. Nils Johan Goransson",male,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,347464,-0.4902797934380587,,S
283,0,0.8273772438659699,"de Pelsmaeker, Mr. Alfons",male,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,345778,-0.45714212526638004,,S
284,1,0.8273772438659699,"Dorking, Mr. Edward Arthur",male,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,A/5. 10482,-0.4863374216869257,,S
285,0,-1.5661069258891576,"Smith, Mr. Richard William",male,,-0.47454519624983954,-0.4736736092984604,113056,-0.12491978668775715,A19,S
286,0,0.8273772438659699,"Stankovic, Mr. Ivan",male,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,349239,-0.47400492578514347,,C
287,1,0.8273772438659699,"de Mulder, Mr. Theodore",male,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,345774,-0.45714212526638004,,S
288,0,0.8273772438659699,"Naidenoff, Mr. Penko",male,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,349206,-0.4894421904510968,,S
289,1,-0.3693648410115938,"Hosono, Mr. Masabumi",male,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,237798,-0.3866707201133388,,S
290,1,0.8273772438659699,"Connolly, Miss. Kate",female,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,370373,-0.49237782784290063,,Q
291,1,-1.5661069258891576,"Barber, Miss. Ellen ""Nellie""",female,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,19877,0.9391984311231651,,S
292,1,-1.5661069258891576,"Bishop, Mrs. Dickinson H (Helen Walton)",female,-0.7370405721877009,0.4327933656785018,-0.4736736092984604,11967,1.1854295476653287,B49,C
293,0,-0.3693648410115938,"Levy, Mr. Rene Jacques",male,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,SC/Paris 2163,-0.3891875560116617,D,C
294,0,0.8273772438659699,"Haas, Miss. Aloisia",female,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,349236,-0.4702296719376591,,S
295,0,0.8273772438659699,"Mineff, Mr. Ivan",male,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,349233,-0.4894421904510968,,S
296,0,-1.5661069258891576,"Lewy, Mr. Ervin G",male,,-0.47454519624983954,-0.4736736092984604,PC 17612,-0.09027201697708476,,C
297,0,0.8273772438659699,"Hanna, Mr. Mansour",male,-0.4270446749319672,-0.47454519624983954,-0.4736736092984604,2693,-0.5028639729296732,,C
298,0,-1.5661069258891576,"Allison, Miss. Helen Loraine",female,-1.9081361840426954,0.4327933656785018,2.0089333664952354,113781,2.4029901895877646,C22 C26,S
299,1,-1.5661069258891576,"Saalfeld, Mr. Adolphe",male,,-0.47454519624983954,-0.4736736092984604,19988,-0.034313694348132716,C106,S
300,1,-1.5661069258891576,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,1.3984867200184652,-0.47454519624983954,0.7676298785983874,PC 17558,4.335332226633905,B58 B60,C
301,1,0.8273772438659699,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,,-0.47454519624983954,-0.4736736092984604,9234,-0.49237782784290063,,Q
302,1,0.8273772438659699,"McCoy, Mr. Bernard",male,,1.340131927606843,-0.4736736092984604,367226,-0.18029017645086096,,Q
303,0,0.8273772438659699,"Johnson, Mr. William Cahoone Jr",male,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,LINE,-0.6484216535389205,,S
304,1,-0.3693648410115938,"Keane, Miss. Nora A",female,,-0.47454519624983954,-0.4736736092984604,226593,-0.3997582667846179,E101,Q
305,0,0.8273772438659699,"Williams, Mr. Howard Hugh ""Harry""",male,,-0.47454519624983954,-0.4736736092984604,A/5 2466,-0.4863374216869257,,S
306,1,-1.5661069258891576,"Allison, Master. Hudson Trevor",male,-1.9825351993840714,0.4327933656785018,2.0089333664952354,113781,2.4029901895877646,C22 C26,S
307,1,-1.5661069258891576,"Fleming, Miss. Margaret",female,,-0.47454519624983954,-0.4736736092984604,17421,1.5841789061771412,,C
308,1,-1.5661069258891576,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,-0.8748165265235827,0.4327933656785018,-0.4736736092984604,PC 17758,1.5442457810799908,C65,C
309,0,-0.3693648410115938,"Abelson, Mr. Samuel",male,0.020727176659648322,0.4327933656785018,-0.4736736092984604,P/PP 3381,-0.16518916106092355,,C
310,1,-1.5661069258891576,"Francatelli, Miss. Laura Mabel",female,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,PC 17485,0.49782998024351216,E36,C
311,1,-1.5661069258891576,"Hays, Miss. Margaret Bechstein",female,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,11767,1.0259447039291216,C54,C
312,1,-1.5661069258891576,"Ryerson, Miss. Emily Borie",female,-0.8059285493556418,1.340131927606843,2.0089333664952354,PC 17608,4.634416897040849,B57 B59 B63 B66,C
313,0,-0.3693648410115938,"Lahtinen, Mrs. William (Anna Sylfven)",female,-0.25482473201211503,0.4327933656785018,0.7676298785983874,250651,-0.12491978668775715,,S
314,0,0.8273772438659699,"Hendekovic, Mr. Ignjac",male,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,349243,-0.4894421904510968,,S
315,0,-0.3693648410115938,"Hart, Mr. Benjamin",male,0.9162708798428792,0.4327933656785018,0.7676298785983874,F.C.C. 13529,-0.11988611489111134,,S
316,1,0.8273772438659699,"Nilsson, Miss. Helmina Josefina",female,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,347470,-0.4902797934380587,,S
317,1,-0.3693648410115938,"Kantor, Mrs. Sinai (Miriam Sternin)",female,-0.3926006863479967,0.4327933656785018,-0.4736736092984604,244367,-0.12491978668775715,,S
318,0,-0.3693648410115938,"Moraweck, Dr. Ernest",male,1.6740386286902287,-0.47454519624983954,-0.4736736092984604,29011,-0.36653603292675563,,S
319,1,-1.5661069258891576,"Wick, Miss. Mary Natalie",female,0.08961515382758917,-0.47454519624983954,2.0089333664952354,36928,2.671117778445337,C7,S
320,1,-1.5661069258891576,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,0.7096069483390568,0.4327933656785018,0.7676298785983874,16966,2.059693773056521,E34,C
321,0,0.8273772438659699,"Dennis, Mr. Samuel",male,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,A/5 21172,-0.5024451714361923,,S
322,0,0.8273772438659699,"Danoff, Mr. Yoto",male,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,349219,-0.4894421904510968,,S
323,1,-0.3693648410115938,"Slayter, Miss. Hilda Mary",female,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,234818,-0.3997582667846179,,Q
324,1,-0.3693648410115938,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",female,-0.5303766406838785,0.4327933656785018,0.7676298785983874,248738,-0.06451572512800753,,S
325,0,0.8273772438659699,"Sage, Mr. George John Jr",male,,6.784163299176891,2.0089333664952354,CA. 2343,0.7519458402879414,,S
326,1,-1.5661069258891576,"Young, Miss. Marie Grice",female,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,PC 17760,2.0825124140450755,C32,C
327,0,0.8273772438659699,"Nysveen, Mr. Johan Hansen",male,2.1562544688658143,-0.47454519624983954,-0.4736736092984604,345364,-0.5228315422126077,,S
328,1,-0.3693648410115938,"Ball, Mrs. (Ada E Hall)",female,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,28551,-0.3866707201133388,D,S
329,1,0.8273772438659699,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,0.08961515382758917,0.4327933656785018,0.7676298785983874,363291,-0.2351571990343002,,S
330,1,-1.5661069258891576,"Hippach, Miss. Jean Gertrude",female,-0.9437045036915235,-0.47454519624983954,0.7676298785983874,111361,0.5189714017894245,B18,C
331,1,0.8273772438659699,"McCoy, Miss. Agnes",female,,1.340131927606843,-0.4736736092984604,367226,-0.18029017645086096,,Q
332,0,-1.5661069258891576,"Partner, Mr. Austen",male,1.0884908227627315,-0.47454519624983954,-0.4736736092984604,113043,-0.07458306872129913,C124,S
333,0,-1.5661069258891576,"Graham, Mr. George Edward",male,0.571830994003175,-0.47454519624983954,0.7676298785983874,PC 17582,2.441497778832105,C91,S
334,0,0.8273772438659699,"Vander Planke, Mr. Leo Edmondus",male,-0.9437045036915235,1.340131927606843,-0.4736736092984604,345764,-0.2859972841804228,,S
335,1,-1.5661069258891576,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,,0.4327933656785018,-0.4736736092984604,PC 17611,2.042579288947925,,S
336,0,0.8273772438659699,"Denkoff, Mr. Mitto",male,,-0.47454519624983954,-0.4736736092984604,349225,-0.4894421904510968,,S
337,0,-1.5661069258891576,"Pears, Mr. Thomas Clinton",male,-0.04816080050829252,0.4327933656785018,-0.4736736092984604,113776,0.6925485130875209,C2,S
338,1,-1.5661069258891576,"Burns, Miss. Elizabeth Margaret",female,0.7784949255069976,-0.47454519624983954,-0.4736736092984604,16966,2.059693773056521,E40,C
339,1,0.8273772438659699,"Dahl, Mr. Karl Edwart",male,1.054046834178761,-0.47454519624983954,-0.4736736092984604,7598,-0.4863374216869257,,S
340,0,-1.5661069258891576,"Blackwell, Mr. Stephen Weart",male,1.054046834178761,-0.47454519624983954,-0.4736736092984604,113784,0.06635974158478332,T,S
341,1,-0.3693648410115938,"Navratil, Master. Edmond Roger",male,-1.9081361840426954,0.4327933656785018,0.7676298785983874,230080,-0.12491978668775715,F2,S
342,1,-1.5661069258891576,"Fortune, Miss. Alice Elizabeth",female,-0.3926006863479967,2.2474704895351842,2.0089333664952354,19950,4.647001076532463,C23 C25 C27,S
343,0,-0.3693648410115938,"Collander, Mr. Erik Gustaf",male,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,248740,-0.3866707201133388,,S
344,0,-0.3693648410115938,"Sedgwick, Mr. Charles Frederick Waddington",male,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,244361,-0.3866707201133388,,S
345,0,-0.3693648410115938,"Fox, Mr. Stanley Hubert",male,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,229236,-0.3866707201133388,,S
346,1,-0.3693648410115938,"Brown, Miss. Amelia ""Mildred""",female,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,248733,-0.3866707201133388,F33,S
347,1,-0.3693648410115938,"Smith, Miss. Marion Elsie",female,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,31418,-0.3866707201133388,,S
348,1,0.8273772438659699,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,,0.4327933656785018,-0.4736736092984604,386525,-0.32425318983493084,,S
349,1,0.8273772438659699,"Coutts, Master. William Loch ""William""",male,-1.8392482068747544,0.4327933656785018,0.7676298785983874,C.A. 37671,-0.32828012727224753,,S
350,0,0.8273772438659699,"Dimic, Mr. Jovan",male,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,315088,-0.47400492578514347,,S
351,0,0.8273772438659699,"Odahl, Mr. Nils Martin",male,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,7267,-0.4626791642426904,,S
